"","Dia","Mes","Anio","pred"
"280",6,10,12,311.146490549281
"281",7,10,12,0
"282",8,10,12,847.632542061868
"283",9,10,12,1030.40122743512
"284",10,10,12,1242.88567215411
"285",11,10,12,1242.80685154381
"286",12,10,12,1266.23033004512
"287",13,10,12,387.745938722057
"288",14,10,12,0
"289",15,10,12,0
"290",16,10,12,1025.43182436671
"291",17,10,12,1179.12428674732
"292",18,10,12,1205.03979259916
"293",19,10,12,1258.40505582927
"294",20,10,12,354.891765238997
"295",21,10,12,0
"296",22,10,12,846.93629546013
"297",23,10,12,1093.71654454877
"298",24,10,12,1163.63463785651
"299",25,10,12,1277.25677753356
"300",26,10,12,1324.93061216113
"301",27,10,12,525.312093722416
"302",28,10,12,0
"303",29,10,12,1225.47326082803
"304",30,10,12,1570.85182415509
"305",31,10,12,1436.04462097743
"306",1,11,12,1024.09280507472
"307",2,11,12,1057.129651796
"308",3,11,12,235.529866046027
"309",4,11,12,0
"310",5,11,12,0
"311",6,11,12,1027.8510630997
"312",7,11,12,1190.87447785973
"313",8,11,12,1253.78378676322
"314",9,11,12,1273.20752391658
"315",10,11,12,440.315806698587
"316",11,11,12,0
"317",12,11,12,0
"318",13,11,12,1104.45051127248
"319",14,11,12,1245.89345586518
"320",15,11,12,1258.99562118957
"321",16,11,12,1268.23812084817
"322",17,11,12,376.554421291797
"323",18,11,12,0
"324",19,11,12,870.362557827097
"325",20,11,12,1071.59633778942
"326",21,11,12,1210.98321992625
"327",22,11,12,1253.08754016148
"328",23,11,12,1336.52284103023
"329",24,11,12,361.064772400988
"330",25,11,12,0
"331",26,11,12,936.888114158962
"332",27,11,12,1242.01666627284
"333",28,11,12,1467.19166258604
"334",29,11,12,1631.62450552938
"335",30,11,12,1813.65812063655
"336",1,12,12,504.097524082482
